interest_level,bathrooms,bedrooms,latitude,longitude,balcony,cats.allowed,common.outdoor.space,dining.room,dishwasher,dogs.allowed,doorman,elevator,exclusive,fireplace,fitness.center,furnished,garage,garden.patio,hardwood,high.ceilings,high.speed.internet,laundry.in.building,laundry.in.unit,laundry.room,live.in.super,loft,lowrise,new.construction,no.fee,outdoor.space,parking.space,pre.war,private.outdoor.space,reduced.fee,renovated,roof.deck,simplex,swimming.pool,terrace,0,1,2,price
0,1.0,2,40.8454,-73.939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34003865612152057,-0.0018809426449735633,-0.5821594247192513,2550
0,1.0,2,40.7606,-73.9963,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6272920134761973,-0.06707973034306035,0.7524028852423079,3475
1,1.0,2,40.7276,-73.8536,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024703453179438315,0.2038013971939464,-1.1231074943248713,2150
2,1.0,1,40.7399,-73.9774,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,-0.12772604298062498,-0.11263638323264476,1.3416257944955663,2800
0,2.0,2,40.7437,-73.9851,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5358904323554275,0.016824925465432194,-0.11009177751101411,8915
0,1.0,3,40.77,-73.9526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.4592017885834965,-0.03814474140161353,-0.03517238299196695,3600
2,1.0,2,40.7209,-73.8643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024750881343184015,0.1963571302854539,-1.1234768602608205,2000
2,1.0,0,40.7452,-73.918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6907366875335914,0.04575634636251369,0.14432826133310175,1350
0,1.5,3,40.7426,-73.9782,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.4613587530993082,-0.027349072002386156,-0.5843778688071334,4950
1,1.0,2,40.6382,-74.0816,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06129188621343101,0.004123183018423394,-1.2927299224539848,1750
1,2.0,2,40.7709,-73.9917,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1.1637962147216985,-0.1255976562101895,1.4476110383130054,4260
0,1.0,0,40.7489,-73.9765,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.5359266871813253,-0.038541729557071316,0.7059896241324389,2600
1,1.0,2,40.8273,-73.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05066146511294575,0.058621942134691546,-1.278722358719699,2040
2,1.0,1,40.879,-73.9069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9581085066643633,0.060783650937937056,-0.9464967168105292,1200
0,2.0,2,40.7087,-74.0058,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7808851883822974,-0.0485441307517924,0.6011562310549533,4015
0,1.0,1,40.7676,-73.9601,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4657066854640451,-0.022099857680667884,0.5174503209635409,3295
1,1.0,1,40.7844,-73.9497,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.35462535010207846,-0.038448154862095955,0.9708385872709422,3105
0,1.0,1,40.8587,-73.9314,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.7304218995721339,0.013076273222219138,-0.1794926624463844,1525
0,1.0,0,40.7645,-73.984,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.2520985602485943,-0.1086836102006862,1.4377662248674143,2785
1,1.0,3,40.7783,-73.9523,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3143602564471444,-0.013026286236356004,-0.2848299487103451,3550
0,1.0,1,40.7775,-73.9523,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9728644311524431,0.05875548362020254,-0.9740259641345299,3050
0,1.0,2,40.7043,-73.9293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08473292863460678,0.0919953677593611,-1.0160199559757597,2500
0,1.0,1,40.7476,-74.0008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6594838936590953,-0.036482840183300315,-0.3855931505237657,3119
1,1.0,0,40.7735,-73.9509,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-1.339976849895688,-0.041088218648300256,0.3410809786005156,2108
2,1.0,0,40.6945,-73.9297,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.674378247269434,0.07953374947279436,0.29437657484677365,1800
1,2.0,3,40.7456,-73.9785,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.9140696255289325,-0.05530809459971343,0.7297079337823548,4600
0,1.0,0,40.7565,-73.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8554451385836086,0.03307559898556392,-0.6240821854238569,2350
2,1.0,0,40.7925,-73.9454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.853209056613576,0.05486355697610662,-0.541044735648191,1400
1,1.0,2,40.7487,-73.9957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05068057332490952,0.04064802334237836,-1.279254399771742,3000
0,1.0,2,40.7444,-73.9754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4209386062784308,-0.03664550230139932,0.08344856561776666,4200
1,1.0,3,40.7902,-73.9678,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.8136992140414656,-0.07350466923123426,0.9624107441499627,4500
1,1.0,2,40.7418,-73.982,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6855319340302112,-0.08564441090469072,0.8647242001009156,3450
1,1.0,1,40.708,-74.0149,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.20074211194956199,-0.12300668198606513,1.3170454422312465,2483
2,1.0,1,40.8026,-73.9655,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5526587639884075,0.00025137199950497023,-0.09312891970982429,1600
1,1.0,0,40.7387,-74.0085,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.1867678603635186,-0.1205431298284694,1.056888352118986,3495
1,1.0,2,40.7302,-73.9826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4649076088123393,-0.025042931852576097,-0.31342227508549986,3250
0,1.0,1,40.6969,-73.983,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.03198393800371506,-0.09018520574187493,1.9647649314623814,2795
0,2.0,3,40.7488,-73.9734,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.9980170238510466,-0.08350871118765957,0.8550356666450329,6000
2,1.0,0,40.7776,-73.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8654645565887418,0.04448561498698652,-0.6144003555015592,1925
0,1.0,1,40.7621,-73.9956,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0513014560919267,-0.13123017861004516,1.3935131490042592,3450
0,2.0,2,40.7541,-73.9663,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.8818984395767949,-0.06433430397533871,0.4387783184205937,5571
2,1.0,0,40.7795,-73.9482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8171802802043548,0.036163826023173445,-0.47321399707762385,1695
2,1.0,1,40.7656,-73.8227,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6105093341028135,0.13027912832376098,0.27429221065782966,1600
0,2.0,2,40.759,-73.965,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.9873407298682121,-0.05440356723542474,0.9073143116341663,5500
2,1.0,1,40.7492,-74.0311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.8236888301847569,-0.03300867193343657,-0.6907244204047005,2490
0,1.0,2,40.7401,-73.9887,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4168382036443581,-0.04803806578546378,0.0366984339811211,4595
0,1.0,1,40.8004,-73.9551,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.7979989085071846,0.0370709676863544,-0.5531468767749057,2200
1,1.0,2,40.8685,-73.9173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04039173533060266,0.08075331866054959,-1.2020553197570079,1950
0,4.0,4,40.7723,-73.953,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,3.602478148465911,-0.09997477529127474,1.0183046033372398,12000
1,1.0,0,40.7637,-73.9847,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.1639625723022984,-0.10249806727350766,1.1079433291951872,2425
0,1.0,0,40.7771,-73.9505,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.441610058088058,-0.04926082329106388,0.7294998179796984,2450
2,1.0,2,40.7297,-73.9794,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02561598336768259,0.08641915829272034,-1.1295527127606093,2700
1,1.0,1,40.7751,-73.9886,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.18069405837109867,-0.07534607126375917,1.420448911425003,2800
1,1.0,3,40.8367,-73.9382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.991581696345137,0.04892553902856601,-1.3515486343796441,2700
2,1.0,2,40.754,-73.9678,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.6657894677603933,-0.07465443833924706,0.8015125489371421,3500
0,1.0,1,40.7645,-73.9878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9481215132731368,0.026760784493839188,-0.9568795228400975,2100
0,3.0,1,40.7829,-73.977,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3160310527201842,0.012263293167858595,-0.035823608864904675,4600
0,1.0,0,40.7771,-73.9505,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4293200439758789,-0.037367201114645025,0.8030243816579804,2400
1,2.0,3,40.68,-73.9149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2249919202773993,0.12419124461219594,-1.341322975185819,2400
0,1.0,1,40.7796,-73.9528,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.6334354538974017,0.022686186837523218,0.474451186580521,3775
1,1.0,3,40.7284,-73.9857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8569740501526103,0.0714776386648117,-1.609852933549507,4490
0,1.0,2,40.7293,-73.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05054517007513551,0.0542994402626589,-1.278394422753977,3200
0,1.0,0,40.7431,-73.9792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8655249754126964,0.029879648277209733,-0.6150019899723571,2595
2,1.0,2,40.7601,-73.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46186894482729324,-0.0704844873288423,0.3824219919941902,2900
0,1.0,1,40.7695,-73.9511,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.3870267295483543,-0.04882778782955167,1.0595075100406524,3095
0,1.0,1,40.7343,-74.0094,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6050705943474443,-0.05744268756197925,-0.004283306266905089,3995
1,2.0,3,40.7245,-73.9389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.382955152051789,0.05383421285360094,-1.0433083590720085,2995
1,1.0,0,40.7246,-73.8519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8645297009172468,0.15470755562846142,-0.6080541902909607,1550
1,1.0,0,40.6358,-73.9607,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7848008743530435,0.0931900247489948,-0.11544401957394788,1550
1,1.0,2,40.745,-73.9863,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9637609220018791,-0.11430432009492826,1.3438754828988424,5000
0,2.5,3,40.6303,-74.0395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1909757164697323,0.05412431231400758,-1.6304452961152676,4500
1,1.0,2,40.7331,-74.0055,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.48959461001798144,-0.02369318423470466,-0.1662813173556787,3795
1,1.0,2,40.8278,-73.9412,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2710758801201464,0.027863587077919534,-0.5850306871071841,1925
1,1.0,0,40.7141,-74.0096,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2562956180975646,-0.08665625780771638,1.5195734017320222,3250
2,1.0,1,40.7689,-73.9555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8686231837875646,0.03856941098688099,-0.5929996781533249,1950
0,1.0,1,40.7468,-73.9818,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8410836966055136,0.04789056158964876,-0.42962550052053966,2900
1,1.0,2,40.6211,-74.0093,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2809445538763156,0.054358457462261686,-0.624407857523779,2195
2,1.0,0,40.7743,-73.9875,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5921312207856795,-0.054551281813462985,0.40577618700757373,1495
2,1.0,3,40.7258,-73.9873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8407777736614531,0.07381386909935451,-1.6410588089729887,1795
1,1.0,0,40.7587,-73.9838,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3193226431866951,-0.08242386313959565,1.1938185107958876,2100
1,1.0,2,40.8442,-73.9353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.10945136680535768,0.048488352279307576,-0.886587982670519,1850
0,1.0,0,40.7065,-74.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.855503594824149,0.015664926365150766,-0.6247481959999575,3325
1,1.0,1,40.7645,-73.9833,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6771427667785268,-0.0016271372311910809,-0.2717233343147196,2400
0,1.5,2,40.5758,-73.9547,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16164596653001045,0.14436293198544403,-0.7465020874337901,2600
0,1.0,2,40.7763,-73.9518,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.015556907240349782,0.09348530392785719,-1.1386121533638158,3050
2,1.0,0,40.7873,-73.9807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.692692494884098,-0.02762455523465965,0.1367181853198083,1895
1,1.0,2,40.8113,-73.9578,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07052393454862543,0.07548629064724316,-0.9962763488108045,2850
2,1.0,1,40.7673,-73.9922,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.07852376480709186,-0.10886080015583487,1.8294383569238604,3325
0,1.0,0,40.7768,-73.9446,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.8304948591289745,0.07184427793010963,-0.47499077525503636,1600
2,2.0,4,40.7319,-73.9832,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.7495152460548176,-0.0184446762466609,0.3411823379089049,4800
0,1.0,3,40.708,-74.0149,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4093719167278007,-0.048602189038356336,0.019759196446057736,3254
2,1.0,0,40.7349,-73.9863,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.2553175962645906,-0.0869878383220487,1.1841647098107035,2995
0,1.0,1,40.7678,-73.9915,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.0009518676969085568,-0.14376766053045584,1.7161177284907974,3430
0,1.0,2,40.7299,-73.9826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3672451703503986,-0.02382499478542436,-0.45104544362897075,3050
0,1.0,2,40.7081,-74.0065,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.9609870410347707,-0.113726594853516,1.6297507309750707,3100
2,1.0,3,40.7294,-73.9836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9783905564817749,0.04213169437243048,-1.3411812876011882,3050
0,1.0,2,40.7369,-73.9741,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1140007892152389,0.042625619864215994,-0.4509057573871372,4000
2,2.0,3,40.7267,-73.8607,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3470315320283628,0.16170825974771444,-0.7750436906013989,2275
2,2.0,3,40.7413,-73.9779,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.1554836658838346,-0.12098916205186062,1.2844798442711873,4295
2,2.0,2,40.7238,-73.9898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.8431264914257764,-0.05164839600336588,-0.07354814548214367,3995
0,1.0,0,40.7056,-74.0162,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.338206728185861,-0.05663446371285278,1.290787458201434,2900
2,1.0,2,40.6967,-73.9492,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10948755208768395,0.10000274225316555,-0.8684536105644595,2150
0,2.0,3,40.7612,-73.9978,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2.0598841006089903,-0.10148639675287924,1.102139852792914,4900
0,1.0,1,40.7104,-74.0084,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589195053735993,-0.010942996743867214,0.654515344162626,3275
0,1.0,1,40.69,-73.9919,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.17360938088333333,-0.07091459725347443,1.2672594844946734,3480
0,2.0,3,40.8308,-73.9476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4961171201682268,-0.0029809697641983548,-0.45299789337827584,4000
2,1.0,0,40.7388,-74.0019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.718637230886881,-0.004274100697110865,-0.2838118036078548,2350
2,1.0,3,40.708,-74.0149,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.3547813691181314,-0.013984657295038403,0.23047840611656079,3850
1,1.0,2,40.7439,-73.9743,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8111120787344219,-0.10495891261174187,1.367505502476468,3300
0,1.0,0,40.7788,-73.9806,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7135072395464441,-0.018893769489273255,0.13741874589903194,2700
2,1.0,2,40.7257,-73.9802,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21277428646933563,0.03154370029165877,-0.5514842786685149,3195
2,1.0,4,40.8399,-73.9222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7744998152216362,0.1019227543537547,-1.9504102956395546,1900
1,1.0,2,40.7832,-73.9809,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2571457685273072,0.00831201993864819,-0.5626721368005028,3100
0,1.0,2,40.7601,-73.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.21552340200076348,-0.017105879081424694,-0.7612132475764393,3400
