"interest_level","price","no.fee","hardwood","dishwasher","X1","longitude","bathrooms","bedrooms","latitude","balcony","cats.allowed","common.outdoor.space","dining.room","dogs.allowed","doorman","elevator","exclusive","fitness.center","furnished","garage","garden.patio","high.ceilings","high.speed.internet","laundry.in.building","laundry.in.unit","laundry.room","live.in.super","loft","lowrise","new.construction","outdoor.space","parking.space","pre.war","private.outdoor.space","reduced.fee","renovated","roof.deck","simplex","X0","X2"
1,0.003310696464385,1,1,1,-0.0948862895007071,0.374549128695961,2,3,0.99164695230585,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.95835719964669,0.996992520087122
0,0.00161401890707863,0,1,1,-0.00188094264497356,0.374834067522892,1,2,0.994124633702308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.340038656121521,-0.582159424719251
0,0.00241885313298037,1,1,1,-0.0670797303430603,0.374349586965528,1,2,0.992060710495828,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627292013476197,0.752402885242308
1,0.00126598248506706,0,0,0,0.203801397193946,0.375556138022,1,2,0.991257532832929,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247034531794383,-1.12310749432487
2,0.00183154167083585,1,1,1,-0.112636383232645,0.374509389453036,1,1,0.991556899052737,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.127726042980625,1.34162579449557
0,0.00715214847233763,1,0,0,0.0168249254654322,0.374444284735903,2,2,0.991649386177556,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535890432355428,-0.110091777511014
0,0.00252761451485898,1,1,1,-0.0381447414016135,0.374719077373151,1,3,0.992289494436169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4592017885835,-0.0351723829919669
2,0.00113546882681273,0,0,0,0.196357130285454,0.37546566783066,1,2,0.991094463428644,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024750881343184,-1.12347686026082
2,0.000569909641043935,0,0,0,0.0457563463625137,0.375011625842345,1,0,0.991685894253142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.69073668753359,0.144328261333102
0,0.00370223743914801,1,1,1,-0.0273490720023862,0.37450262532658,1.5,3,0.991622613588793,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.46135875309931,-0.584377868807133
1,0.000917946063055499,0,0,0,0.00412318301842339,0.373628361982227,1,2,0.989081651527985,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061291886213431,-1.29272992245398
1,0.00310187461117806,1,1,1,-0.12559765621019,0.374388480692647,2,2,0.992311399281521,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.1637962147217,1.44761103831301
0,0.00165752345983007,0,0,0,-0.0385417295570713,0.374516999095298,1,0,0.991775947506255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-1.53592668718133,0.705989624132439
1,0.00117027246901388,0,0,0,0.0586219421346915,0.374783336574477,1,2,0.993684102923567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506614651129458,-1.2787223587197
2,0.000439395982789599,0,0,0,0.0607836509379371,0.375105478096913,1,1,0.994942414595442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.958108506664363,-0.946496716810529
0,0.00288870230269598,0,0,1,-0.0485441307517924,0.374269262963871,2,2,0.990797531080542,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.780885188382297,0.601156231054953
0,0.00226223674307516,0,1,1,-0.0220998576806679,0.374655663687633,1,1,0.992231081515231,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.465706685464045,0.517450320963541
1,0.00209691944261967,0,1,1,-0.038448154862096,0.374743597331552,1,1,0.992639971961798,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.354625350102078,0.970838587270942
0,0.000722175575673994,0,1,0,0.0130762732222191,0.374898326724218,1,1,0.994448338639174,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.730421899572134,-0.179492662446384
0,0.00181849030501042,1,1,0,-0.108683610200686,0.374453585409779,1,0,0.992155631492353,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.25209856024859,1.43776622486741
1,0.00248410996210753,0,1,1,-0.013026286236356,0.374721613920572,1,3,0.992491505787747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31436025644714,-0.284829948710345
0,0.00204906443459308,0,0,0,0.0587554836202025,0.374721613920572,1,1,0.992472034814101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.972864431152443,-0.97402596413453
0,0.00157051435432718,1,0,0,0.0919953677593611,0.374916082556163,1,2,0.990690440725489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847329286346068,-1.01601995597576
0,0.00210910071739007,0,1,1,-0.0364828401833003,0.374311538754217,1,1,0.99174430717408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.659483893659095,-0.385593150523766
1,0.00122943866075585,1,1,1,-0.0410882186483003,0.374733451141869,1,0,0.992374679945871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.33997684989569,0.341080978600516
2,0.000961450615806944,0,0,0,0.0795337494727944,0.374912700492936,1,0,0.990451921298325,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.67437824726943,0.294376574846774
1,0.00339770556988789,0,1,1,-0.0553080945997134,0.37450008877916,2,3,0.991695629739965,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.91406962552893,0.729707933782355
0,0.00144000069607284,0,0,0,0.0330755989855639,0.374580412780817,1,0,0.991960921755893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.85544513858361,-0.624082185423857
2,0.000613414193795381,0,0,0,0.0548635569761066,0.37477995451125,1,0,0.992837115569964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.85320905661358,-0.541044735648191
1,0.00200555988184163,0,0,0,0.0406480233423784,0.37435466006037,1,2,0.991771079762844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506805733249095,-1.27925439977174
0,0.00304966914787633,1,1,0,-0.0366455023013993,0.374526299769174,1,2,0.991666423279496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420938606278431,0.0834485656177667
1,0.003310696464385,1,1,1,-0.0735046692312343,0.3745905589705,1,3,0.992781136520732,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.81369921404147,0.962410744149963
1,0.00239710085660464,0,1,1,-0.0856444109046907,0.374470495725918,1,2,0.991603142615146,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.685531934030211,0.864724200100916
1,0.00155572280639169,1,1,1,-0.123006681986065,0.374192321025442,1,1,0.990780493978601,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200742111949562,1.31704544223125
2,0.000787432404801162,0,1,1,0.00025137199950497,0.374610005834059,1,1,0.993082936612245,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552658763988408,-0.0931289197098243
1,0.00243625495408094,1,1,1,-0.120543129828469,0.374246434037084,1,0,0.991527692592268,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.18676786036352,1.05688835211899
1,0.00222308264559886,1,1,1,-0.0250429318525761,0.374465422631076,1,2,0.991320813497279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464907608812339,-0.3134222750855
0,0.00182719121556071,1,1,1,-0.0901852057418749,0.374462040567848,1,1,0.990510334219263,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0319839380037151,1.96476493146238
0,0.00461583304692836,0,1,1,-0.0835087111876596,0.374543210085313,2,3,0.991773513634549,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.99801702385105,0.855035666645033
2,0.00107021199768556,0,0,0,0.0444856149869865,0.374743597331552,1,0,0.992474468685807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86546455658874,-0.614400355501559
0,0.00239710085660464,1,1,1,-0.131230178610045,0.374355505576177,1,1,0.992097218571415,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0513014560919267,1.39351314900426
0,0.00424256398432096,1,1,1,-0.0643343039753387,0.374603241707604,2,2,0.991902508834954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.881898439576795,0.438778318420594
2,0.000870091055028909,0,0,0,0.0361638260231734,0.374756280068656,1,0,0.992520712248216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81718028020435,-0.473213997077624
2,0.000787432404801162,0,1,0,0.130279128323761,0.375817402406338,1,1,0.992182404081116,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.610509334102813,0.27429221065783
0,0.00418078751941391,0,1,1,-0.0544035672354247,0.374614233413094,2,2,0.992021768548536,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.987340729868212,0.907314311634166
2,0.00156181344377689,1,0,0,-0.0330086719334366,0.374055347464721,1,1,0.991783249121372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.823688830184757,-0.690724420404701
0,0.00339335511461274,0,1,1,-0.0480380657854638,0.374413846166854,1,2,0.991561766796149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.416838203644358,0.0366984339811211
0,0.00130948703781851,0,1,0,0.0370709676863544,0.374697939477979,1,1,0.993029391434719,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.797998908507185,-0.553146876774906
1,0.00109196427406128,0,0,0,0.0807533186605496,0.375017544452994,1,2,0.994686858066338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0403917353306027,-1.20205531975701
0,0.00983637937710181,1,1,1,-0.0999747752912747,0.374715695309924,4,4,0.992345473485402,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.60247814846591,1.01830460333724
1,0.00150525752520001,1,1,1,-0.102498067273508,0.374447666799131,1,0,0.992136160518707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1639625723023,1.10794332919519
0,0.00152700980157574,0,1,1,-0.0492608232910639,0.374736833205097,1,0,0.992462299327278,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.44161005808806,0.729499817979698
2,0.00174453256533296,0,0,0,0.0864191582927203,0.374492479136897,1,2,0.99130864413875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256159833676826,-1.12955271276061
1,0.00183154167083585,0,1,0,-0.0753460712637592,0.374414691682661,1,1,0.992413621893163,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.180694058371099,1.420448911425
1,0.00174453256533296,1,0,0,0.048925539028566,0.374840831649348,1,3,0.993912886863908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991581696345137,-1.35154863437964
2,0.00244060540935609,1,1,1,-0.0746544383392471,0.3745905589705,1,2,0.991900074963249,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665789467760393,0.801512548937142
0,0.00122247793231562,0,0,0,0.0267607844938392,0.374421455809116,1,1,0.992155631492353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.948121513273137,-0.956879522840097
0,0.00339770556988789,0,0,0,0.0122632931678586,0.374512771516263,3,1,0.992603463886212,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316031052720184,-0.0358236088649047
0,0.00148350524882429,0,1,1,-0.037367201114645,0.374736833205097,1,0,0.992462299327278,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.42932004397588,0.80302438165798
1,0.00148350524882429,1,0,0,0.124191244612196,0.37503783683236,2,3,0.99009900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2249919202774,-1.34132297518582
0,0.00267988044948904,0,0,0,0.0226861868375232,0.374717386341538,1,1,0.992523146119922,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.633435453897402,0.474451186580521
1,0.00330199555383471,0,0,0,0.0714776386648117,0.374439211641062,1,3,0.991277003806575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85697405015261,-1.60985293354951
0,0.00217957809284742,0,0,0,0.0542994402626589,0.374413846166854,1,2,0.991298908651927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505451700751355,-1.27839442275398
0,0.00165317300455493,0,0,0,0.0298796482772097,0.374494170168511,1,0,0.991634782947321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8655249754127,-0.615001989972357
2,0.00191855077633874,1,1,0,-0.0704844873288423,0.374402854461364,1,2,0.9920485411373,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461868944827293,0.38242199199419
0,0.00208821853206938,1,0,0,-0.0488277878295517,0.374731760110255,1,1,0.992277325077641,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.387026729548354,1.05950751004065
0,0.0028713004815954,0,1,1,-0.0574426875619792,0.374238824394822,1,1,0.991420602237215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.605070594347444,-0.00428330626690509
1,0.00200120942656649,0,1,1,0.0538342128536009,0.374834913038699,2,3,0.991182082810051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.38295515205179,-1.04330835907201
1,0.000743927852049717,0,0,0,0.154707555628461,0.375570511790718,1,0,0.991184516681757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.86452970091725,-0.608054190290961
1,0.000743927852049717,0,0,0,0.0931900247489948,0.374650590592791,1,0,0.989023238607047,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78480087435304,-0.115444019573948
1,0.00374574199189945,1,1,1,-0.114304320094928,0.37443413854622,1,2,0.991681026509731,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.963760922001879,1.34387548289884
0,0.003310696464385,0,0,0,0.0541243123140076,0.37398432413694,2.5,3,0.98888937566323,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19097571646973,-1.63044529611527
1,0.00269728227058962,1,1,1,-0.0236931842347047,0.374271799511292,1,2,0.991391395776746,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489594610017981,-0.166281317355679
1,0.00107021199768556,0,1,1,0.0278635870779195,0.37481546617514,1,2,0.993696272282096,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.271075880120146,-0.585030687107184
1,0.00222308264559886,1,1,0,-0.0866562578077164,0.374237133363208,1,0,0.990928960152653,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.25629561809756,1.51957340173202
2,0.00109196427406128,0,0,0,0.038569410986881,0.374694557414751,1,1,0.992262721847406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.868623183787565,-0.592999678153325
0,0.00191855077633874,0,0,0,0.0478905615896488,0.374472186757531,1,1,0.991724836200434,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.841083696605514,-0.42962550052054
1,0.00130513658254336,0,1,0,0.0543584574622617,0.374239669910629,1,2,0.988665459466301,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.280944553876316,-0.624407857523779
2,0.000696072844023127,0,1,0,-0.054551281813463,0.374423992356537,1,0,0.992394150919517,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59213122078568,0.405776187007574
2,0.0009571001605318,0,0,0,0.0738138690993545,0.374425683388151,1,3,0.991213723142226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.840777773661453,-1.64105880897299
1,0.00122247793231562,0,1,0,-0.0824238631395957,0.374455276441393,1,0,0.992014466933419,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3193226431867,1.19381851079589
1,0.00100495516855839,0,1,0,0.0484883522793076,0.374865351607748,1,2,0.994095427241839,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.109451366805358,-0.886587982670519
0,0.00228833947472603,0,0,0,0.0156649263651508,0.37425319816354,1,0,0.990743985903015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.85550359482415,-0.624748195999957
1,0.00148350524882429,1,1,0,-0.00162713723119108,0.374459504020428,1,1,0.992155631492353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.677142766778527,-0.27172333431472
0,0.00165752345983007,0,0,0,0.144362931985444,0.374701321541206,1.5,2,0.987562915583594,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16164596653001,-0.74650208743379
0,0.00204906443459308,0,0,0,0.0934853039278572,0.374725841499607,1,2,0.992442828353632,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0155569072403498,-1.13861215336382
2,0.00104410926603469,0,0,0,-0.0276245552346597,0.374481487431408,1,0,0.992710554241265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6926924948841,0.136718185319808
1,0.0018750462235873,0,0,0,0.0754862906472432,0.374675110551192,1,2,0.993294683450646,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0705239345486254,-0.996276348810805
2,0.00228833947472603,1,1,1,-0.108860800155835,0.374384253113612,1,1,0.992223779900114,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0785237648070919,1.82943835692386
0,0.000787432404801162,0,0,0,0.0718442779301096,0.374786718637705,1,0,0.992454997712161,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.83049485912897,-0.474990775255036
2,0.00357172378089367,1,0,1,-0.0184446762466609,0.374460349536235,2,4,0.991362189316277,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.74951524605482,0.341182337908905
0,0.00222656300981898,0,1,1,-0.0486021890383563,0.374192321025442,1,3,0.990780493978601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4093719167278,0.0197591964460577
2,0.00200120942656649,1,1,0,-0.0869878383220487,0.37443413854622,1,0,0.99143520546745,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25531759626459,1.1841647098107
0,0.00237969903550407,1,1,1,-0.143767660530456,0.37439017172426,1,1,0.992235949258643,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.000951867696908557,1.7161177284908
0,0.00204906443459308,1,1,1,-0.0238249947854244,0.374465422631076,1,2,0.991313511882162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367245170350399,-0.451045443628971
0,0.00209256898734453,1,1,1,-0.113726594853516,0.374263344353223,1,2,0.990782927850307,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.960987041034771,1.62975073097507
2,0.00204906443459308,0,1,0,0.0421316943724305,0.374456967473007,1,3,0.991301342523633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978390556481775,-1.34118128760119
0,0.00287565093687054,0,0,0,0.042625619864216,0.374537291474664,1,2,0.991483882901565,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114000789215239,-0.450905757387137
2,0.00137474386694568,0,0,1,0.161708259747714,0.375496106399709,2,3,0.991235627987578,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34703153202836,-0.775043690601399
2,0.00313232779810407,1,1,1,-0.120989162051861,0.374505161874001,2,3,0.991590973256618,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.15548366588383,1.28447984427119
2,0.0028713004815954,1,1,1,-0.0516483960033659,0.374404545492978,2,2,0.991165045708111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.843126491425776,-0.0735481454821437
0,0.00191855077633874,0,0,1,-0.0566344637128528,0.374181329319952,1,0,0.990722081057663,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.33820672818586,1.29078745820143
2,0.00126598248506706,1,0,0,0.100002742253166,0.374747824910587,1,2,0.990505466475851,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109487552087684,-0.868453610564459
0,0.00365873288639656,1,1,1,-0.101486396752879,0.374336904228425,2,3,0.992075313726063,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.05988410060899,1.10213985279291
0,0.00224483492197458,0,0,0,-0.0109429967438672,0.374247279552891,1,1,0.99083890689954,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589195053735993,0.654515344162626
0,0.00242320358825551,1,1,1,-0.0709145972534744,0.374386789661033,1,1,0.990342397071566,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173609380883333,1.26725948449467
0,0.00287565093687054,1,0,0,-0.00298096976419835,0.374761353163497,2,3,0.993769288433268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49611712016823,-0.452997893378276
2,0.00144000069607284,1,0,0,-0.00427410069711086,0.374302238080341,1,0,0.991530126463974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71863723088688,-0.283811803607855
2,0.00274513727861621,1,0,0,-0.0139846572950384,0.374192321025442,1,3,0.990780493978601,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.35478136911813,0.230478406116561
1,0.00226658719835031,1,1,1,-0.104958912611742,0.37453560044305,1,2,0.991654253920967,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811112078734422,1.36750550247647
0,0.00174453256533296,0,0,0,-0.0188937694892733,0.374482332947215,1,0,0.992503675146276,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.71350723954644,0.137418745899032
2,0.00217522763757227,0,0,1,0.0315437002916588,0.374485715010442,1,2,0.99121128927052,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212774286469336,-0.551484278668515
2,0.00104845972130984,0,0,0,0.101922754353755,0.374976114178455,1,4,0.993990770758492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.77449981522164,-1.95041029563955
