"ID","low","medium","high"
3801,0.702,0.28,0.018
3802,0.058,0.678,0.264
3803,0.612,0.386,0.002
3804,0.522,0.39,0.088
3805,0.302,0.082,0.616
3806,0.256,0.376,0.368
3807,0.908,0.056,0.036
3808,0.304,0.486,0.21
3809,0.07,0.584,0.346
3810,0.958,0.036,0.006
3811,0.14,0.214,0.646
3812,0.078,0.35,0.572
3813,0.69,0.14,0.17
3814,0.786,0.19,0.024
3815,0.87,0.074,0.056
3816,0.268,0.234,0.498
3817,0.494,0.284,0.222
3818,0.082,0.102,0.816
3819,0.25,0.56,0.19
3820,0.36,0.566,0.074
3821,0.474,0.292,0.234
3822,0.178,0.394,0.428
3823,0.304,0.5,0.196
3824,0.386,0.596,0.018
3825,0.124,0.456,0.42
3826,0.262,0.588,0.15
3827,0.334,0.432,0.234
3828,0.584,0.346,0.07
3829,0.772,0.132,0.096
3830,0.296,0.446,0.258
3831,0.006,0.412,0.582
3832,0.08,0.04,0.88
3833,0.862,0.098,0.04
3834,0.606,0.336,0.058
3835,0.8,0.128,0.072
3836,0.028,0.6,0.372
3837,0.752,0.208,0.04
3838,0.27,0.438,0.292
3839,0.096,0.508,0.396
3840,0.64,0.26,0.1
3841,0.034,0.55,0.416
3842,0.086,0.702,0.212
3843,0.422,0.466,0.112
3844,0.09,0.564,0.346
3845,0.234,0.728,0.038
3846,0.334,0.342,0.324
3847,0.012,0.152,0.836
3848,0.278,0.53,0.192
3849,0.458,0.366,0.176
3850,0.33,0.272,0.398
3851,0.114,0.644,0.242
3852,0.884,0.112,0.004
3853,0.462,0.256,0.282
3854,0.358,0.552,0.09
3855,0.484,0.104,0.412
3856,0.39,0.436,0.174
3857,0.824,0.156,0.02
3858,0.798,0.16,0.042
3859,0.25,0.638,0.112
3860,0.318,0.332,0.35
3861,0.55,0.328,0.122
3862,0.83,0.126,0.044
3863,0.232,0.472,0.296
3864,0.014,0.088,0.898
3865,0.218,0.312,0.47
3866,0.082,0.394,0.524
3867,0.84,0.022,0.138
3868,0.62,0.162,0.218
3869,0.744,0.222,0.034
3870,0.964,0.036,0
3871,0.276,0.342,0.382
3872,0.338,0.186,0.476
3873,0.704,0.228,0.068
3874,0.068,0.214,0.718
3875,0.024,0.052,0.924
3876,0.53,0.34,0.13
3877,0.514,0.372,0.114
3878,0.014,0.976,0.01
3879,0.038,0.654,0.308
3880,0.36,0.242,0.398
3881,0.914,0.08,0.006
3882,0.706,0.226,0.068
3883,0.004,0.036,0.96
3884,0.19,0.476,0.334
3885,0.926,0.068,0.006
3886,0.064,0.058,0.878
3887,0.022,0.528,0.45
3888,0.088,0.164,0.748
3889,0.026,0.228,0.746
3890,0.268,0.366,0.366
3891,0.352,0.532,0.116
3892,0.984,0.014,0.002
3893,0.092,0.528,0.38
3894,0.162,0.8,0.038
3895,0.038,0.042,0.92
3896,0.61,0.184,0.206
3897,0.556,0.38,0.064
3898,0.804,0.118,0.078
3899,0.38,0.316,0.304
3900,0.028,0.37,0.602
3901,0.788,0.162,0.05
3902,0.342,0.258,0.4
3903,0.158,0.336,0.506
3904,0.358,0.45,0.192
3905,0.23,0.332,0.438
3906,0.512,0.356,0.132
3907,0.508,0.29,0.202
3908,0.364,0.28,0.356
3909,0.302,0.596,0.102
3910,0.44,0.442,0.118
3911,0.062,0.656,0.282
3912,0.466,0.398,0.136
3913,0.058,0.402,0.54
3914,0.008,0.164,0.828
3915,0.854,0.108,0.038
3916,0.816,0.158,0.026
3917,0.054,0.856,0.09
3918,0.096,0.172,0.732
3919,0.434,0.336,0.23
3920,0.312,0.284,0.404
3921,0.056,0.066,0.878
3922,0.514,0.458,0.028
3923,0.97,0.022,0.008
3924,0.358,0.516,0.126
3925,0.338,0.254,0.408
3926,0.602,0.272,0.126
3927,0.428,0.518,0.054
3928,0.092,0.556,0.352
3929,0.242,0.402,0.356
3930,0.14,0.532,0.328
3931,0.858,0.136,0.006
3932,0.866,0.124,0.01
3933,0.614,0.356,0.03
3934,0.608,0.214,0.178
3935,0.354,0.404,0.242
3936,0.678,0.268,0.054
3937,0.25,0.528,0.222
3938,0.532,0.376,0.092
3939,0.656,0.212,0.132
3940,0.87,0.112,0.018
3941,0.492,0.346,0.162
3942,0.798,0.136,0.066
3943,0.034,0.13,0.836
3944,0.368,0.362,0.27
3945,0.548,0.416,0.036
3946,0.662,0.286,0.052
3947,0.346,0.312,0.342
3948,0.474,0.402,0.124
3949,0.642,0.324,0.034
3950,0.144,0.34,0.516
3951,0.794,0.122,0.084
3952,0.102,0.708,0.19
3953,0.772,0.218,0.01
3954,0.176,0.626,0.198
3955,0.252,0.64,0.108
3956,0.348,0.538,0.114
3957,0.402,0.456,0.142
3958,0.564,0.298,0.138
3959,0.008,0.008,0.984
3960,0.36,0.51,0.13
3961,0.608,0.338,0.054
3962,0.314,0.36,0.326
3963,0.188,0.252,0.56
3964,0.276,0.642,0.082
3965,0.094,0.662,0.244
3966,0.644,0.23,0.126
3967,0.026,0.272,0.702
3968,0.134,0.25,0.616
3969,0.822,0.112,0.066
3970,0.714,0.21,0.076
3971,0.114,0.042,0.844
3972,0.666,0.28,0.054
3973,0.242,0.424,0.334
3974,0.086,0.19,0.724
3975,0.448,0.444,0.108
3976,0.03,0.166,0.804
3977,0.628,0.288,0.084
3978,0.188,0.67,0.142
3979,0.036,0.564,0.4
3980,0.528,0.418,0.054
3981,0.138,0.522,0.34
3982,0.702,0.276,0.022
3983,0.626,0.288,0.086
3984,0.06,0.226,0.714
3985,0.02,0.236,0.744
3986,0.042,0.136,0.822
3987,0.01,0.22,0.77
3988,0.026,0.126,0.848
3989,0.542,0.29,0.168
3990,0.224,0.77,0.006
3991,0.06,0.246,0.694
3992,0.804,0.146,0.05
3993,0.922,0.07,0.008
3994,0.298,0.566,0.136
3995,0.058,0.056,0.886
3996,0.568,0.29,0.142
3997,0.492,0.4,0.108
3998,0.398,0.466,0.136
3999,0.434,0.358,0.208
4000,0.418,0.31,0.272
4001,0.184,0.482,0.334
4002,0.476,0.388,0.136
4003,0.386,0.4,0.214
4004,0.774,0.19,0.036
4005,0.366,0.386,0.248
4006,0.704,0.162,0.134
4007,0.012,0.14,0.848
4008,0.126,0.234,0.64
4009,0.424,0.344,0.232
4010,0.522,0.394,0.084
4011,0.466,0.404,0.13
4012,0.46,0.466,0.074
4013,0.294,0.41,0.296
4014,0.55,0.306,0.144
4015,0.728,0.188,0.084
4016,0.132,0.596,0.272
4017,0.482,0.284,0.234
4018,0.216,0.65,0.134
4019,0.568,0.284,0.148
4020,0.018,0.568,0.414
4021,0.526,0.284,0.19
4022,0.448,0.446,0.106
4023,0.768,0.218,0.014
4024,0.148,0.436,0.416
4025,0.71,0.246,0.044
4026,0.608,0.334,0.058
4027,0,0.22,0.78
4028,0.352,0.388,0.26
4029,0.092,0.708,0.2
4030,0.078,0.18,0.742
4031,0.836,0.136,0.028
4032,0.462,0.24,0.298
4033,0.444,0.424,0.132
4034,0.166,0.302,0.532
4035,0.19,0.396,0.414
4036,0.796,0.156,0.048
4037,0.104,0.494,0.402
4038,0.236,0.474,0.29
4039,0.134,0.162,0.704
4040,0.16,0.744,0.096
4041,0.884,0.11,0.006
4042,0.212,0.686,0.102
4043,0.27,0.264,0.466
4044,0.082,0.444,0.474
4045,0.018,0.216,0.766
4046,0.242,0.506,0.252
4047,0.876,0.108,0.016
4048,0.158,0.522,0.32
4049,0.206,0.602,0.192
4050,0.624,0.244,0.132
4051,0.048,0.362,0.59
4052,0.688,0.27,0.042
4053,0.56,0.318,0.122
4054,0.294,0.338,0.368
4055,0.412,0.236,0.352
4056,0.382,0.352,0.266
4057,0.312,0.44,0.248
4058,0.798,0.116,0.086
4059,0.02,0.006,0.974
4060,0.222,0.206,0.572
4061,0.37,0.364,0.266
4062,0.13,0.43,0.44
4063,0.82,0.096,0.084
4064,0.31,0.156,0.534
4065,0.078,0.18,0.742
4066,0.352,0.442,0.206
4067,0.046,0.156,0.798
4068,0.468,0.368,0.164
4069,0.328,0.594,0.078
4070,0.526,0.254,0.22
4071,0.694,0.286,0.02
4072,0.296,0.496,0.208
4073,0.07,0.444,0.486
4074,0.22,0.494,0.286
4075,0.324,0.276,0.4
4076,0.326,0.364,0.31
4077,0.222,0.652,0.126
4078,0.224,0.478,0.298
4079,0.036,0.932,0.032
4080,0.778,0.182,0.04
4081,0.062,0.378,0.56
4082,0.384,0.388,0.228
4083,0.326,0.444,0.23
4084,0.304,0.484,0.212
4085,0.406,0.292,0.302
4086,0.236,0.24,0.524
4087,0.15,0.638,0.212
4088,0.534,0.424,0.042
4089,0.758,0.182,0.06
4090,0.084,0.46,0.456
4091,0.52,0.414,0.066
4092,0.83,0.134,0.036
4093,0.478,0.428,0.094
4094,0.984,0.006,0.01
4095,0.006,0.084,0.91
4096,0.976,0.022,0.002
4097,0.326,0.328,0.346
4098,0.084,0.678,0.238
4099,0.984,0.008,0.008
4100,0.272,0.496,0.232
4101,0.676,0.306,0.018
4102,0.918,0.054,0.028
4103,0.902,0.068,0.03
4104,0.762,0.212,0.026
4105,0.124,0.55,0.326
4106,0.186,0.474,0.34
4107,0.958,0.04,0.002
4108,0.06,0.212,0.728
4109,0.486,0.302,0.212
4110,0.136,0.574,0.29
4111,0.162,0.778,0.06
4112,0.798,0.196,0.006
4113,0.348,0.464,0.188
4114,0.02,0.944,0.036
4115,0.826,0.162,0.012
4116,0.32,0.408,0.272
4117,0.634,0.342,0.024
4118,0.274,0.57,0.156
4119,0.804,0.154,0.042
4120,0.518,0.374,0.108
4121,0.83,0.134,0.036
4122,0.078,0.142,0.78
4123,0.488,0.404,0.108
4124,0.746,0.19,0.064
4125,0.148,0.532,0.32
4126,0.462,0.326,0.212
4127,0.028,0.092,0.88
4128,0.076,0.144,0.78
4129,0.18,0.662,0.158
4130,0.2,0.354,0.446
4131,0.114,0.46,0.426
4132,0.416,0.238,0.346
4133,0.796,0.158,0.046
4134,0.784,0.2,0.016
4135,0.236,0.488,0.276
4136,0.56,0.278,0.162
4137,0.894,0.076,0.03
4138,0.388,0.274,0.338
4139,0.144,0.502,0.354
4140,0.768,0.104,0.128
4141,0.04,0.052,0.908
4142,0.652,0.256,0.092
4143,0.278,0.38,0.342
4144,0.14,0.182,0.678
4145,0.24,0.522,0.238
4146,0.82,0.132,0.048
4147,0.194,0.618,0.188
4148,0.864,0.082,0.054
4149,0.274,0.392,0.334
4150,0.016,0.768,0.216
4151,0.864,0.128,0.008
4152,0.004,0.112,0.884
4153,0.21,0.598,0.192
4154,0.576,0.242,0.182
4155,0.01,0.826,0.164
4156,0.154,0.636,0.21
4157,0.752,0.184,0.064
4158,0.952,0.02,0.028
4159,0.182,0.668,0.15
4160,0.406,0.498,0.096
4161,0.054,0.098,0.848
4162,0.038,0.202,0.76
4163,0.892,0.1,0.008
4164,0.064,0.124,0.812
4165,0.886,0.044,0.07
4166,0.936,0.054,0.01
4167,0.1,0.618,0.282
4168,0.382,0.528,0.09
4169,0.382,0.378,0.24
4170,0.074,0.32,0.606
4171,0.142,0.402,0.456
4172,0.144,0.662,0.194
4173,0.266,0.434,0.3
4174,0.244,0.276,0.48
4175,0.542,0.116,0.342
4176,0.894,0.076,0.03
4177,0.168,0.422,0.41
4178,0.472,0.214,0.314
4179,0.05,0.52,0.43
4180,0.444,0.284,0.272
4181,0.446,0.384,0.17
4182,0.966,0.024,0.01
4183,0.994,0.006,0
4184,0.032,0.326,0.642
4185,0.148,0.708,0.144
4186,0.156,0.746,0.098
4187,0.036,0.332,0.632
4188,0.01,0.41,0.58
4189,0.42,0.246,0.334
4190,0.402,0.326,0.272
4191,0.29,0.61,0.1
4192,0.276,0.31,0.414
4193,0.334,0.572,0.094
4194,0.758,0.158,0.084
4195,0.54,0.358,0.102
4196,0.632,0.306,0.062
4197,0.21,0.59,0.2
4198,0.13,0.292,0.578
4199,0.428,0.55,0.022
4200,0.414,0.17,0.416
4201,0.246,0.704,0.05
4202,0.36,0.488,0.152
4203,0.358,0.306,0.336
4204,0.12,0.732,0.148
4205,0.91,0.054,0.036
4206,0.074,0.696,0.23
4207,0.598,0.248,0.154
4208,0.522,0.398,0.08
4209,0.13,0.136,0.734
4210,0.598,0.35,0.052
4211,0.936,0.05,0.014
4212,0.134,0.296,0.57
4213,0.362,0.438,0.2
4214,0.682,0.236,0.082
4215,0.038,0.246,0.716
4216,0.66,0.228,0.112
4217,0.352,0.472,0.176
4218,0.4,0.396,0.204
4219,0.074,0.482,0.444
4220,0.698,0.26,0.042
4221,0.28,0.634,0.086
4222,0.694,0.24,0.066
4223,0.074,0.328,0.598
4224,0.106,0.638,0.256
4225,0.904,0.086,0.01
4226,0.118,0.854,0.028
4227,0.534,0.422,0.044
4228,0.482,0.43,0.088
4229,0.056,0.118,0.826
4230,0.064,0.648,0.288
4231,0.324,0.448,0.228
4232,0.234,0.546,0.22
4233,0.112,0.316,0.572
4234,0.59,0.312,0.098
4235,0.726,0.16,0.114
4236,0.854,0.134,0.012
4237,0.096,0.742,0.162
4238,0.092,0.688,0.22
4239,0.102,0.522,0.376
4240,0.116,0.44,0.444
4241,0.244,0.622,0.134
4242,0.444,0.404,0.152
4243,0.362,0.332,0.306
4244,0.116,0.814,0.07
4245,0.3,0.526,0.174
4246,0.14,0.438,0.422
4247,0.456,0.354,0.19
4248,0.084,0.64,0.276
4249,0.536,0.36,0.104
4250,0.962,0.028,0.01
4251,0.506,0.312,0.182
4252,0.564,0.368,0.068
4253,0.032,0.548,0.42
4254,0.168,0.446,0.386
4255,0.106,0.59,0.304
4256,0.118,0.424,0.458
4257,0.138,0.426,0.436
4258,0.536,0.394,0.07
4259,0.49,0.4,0.11
4260,0.234,0.498,0.268
4261,0.05,0.198,0.752
4262,0.246,0.606,0.148
4263,0.824,0.142,0.034
4264,0.268,0.684,0.048
4265,0.242,0.384,0.374
4266,0.736,0.25,0.014
4267,0.6,0.318,0.082
4268,0.592,0.294,0.114
4269,0.634,0.228,0.138
4270,0,0.526,0.474
4271,0.042,0.55,0.408
4272,0.132,0.318,0.55
4273,0.108,0.588,0.304
4274,0.704,0.24,0.056
4275,0.194,0.634,0.172
4276,0.954,0.03,0.016
4277,0.858,0.09,0.052
4278,0.002,0.052,0.946
4279,0.76,0.144,0.096
4280,0.906,0.08,0.014
4281,0.212,0.612,0.176
4282,0.256,0.376,0.368
4283,0.738,0.212,0.05
4284,0.016,0.768,0.216
4285,0.064,0.76,0.176
4286,0.766,0.182,0.052
4287,0.646,0.268,0.086
4288,0.648,0.352,0
4289,0.512,0.278,0.21
4290,0.406,0.524,0.07
4291,0.874,0.11,0.016
4292,0.122,0.374,0.504
4293,0.87,0.082,0.048
4294,0.004,0.668,0.328
4295,0.29,0.284,0.426
4296,0.37,0.508,0.122
4297,0.24,0.392,0.368
4298,0.282,0.428,0.29
4299,0.828,0.116,0.056
4300,0.192,0.602,0.206
4301,0.376,0.55,0.074
4302,0.442,0.402,0.156
4303,0.008,0.082,0.91
4304,0.328,0.446,0.226
4305,0.502,0.366,0.132
4306,0.604,0.314,0.082
4307,0.642,0.214,0.144
4308,0,0,1
4309,0.37,0.276,0.354
4310,0.552,0.396,0.052
4311,0.308,0.544,0.148
4312,0.19,0.346,0.464
4313,0.07,0.838,0.092
4314,0.594,0.26,0.146
4315,0.308,0.29,0.402
4316,0.156,0.82,0.024
4317,0.15,0.376,0.474
4318,0.956,0.036,0.008
4319,0.77,0.16,0.07
4320,0.386,0.314,0.3
4321,0.45,0.406,0.144
4322,0.496,0.392,0.112
4323,0.756,0.116,0.128
4324,0.302,0.416,0.282
4325,0.65,0.322,0.028
4326,0.322,0.428,0.25
4327,0.32,0.42,0.26
4328,0.388,0.396,0.216
4329,0.09,0.464,0.446
4330,0.002,0.012,0.986
4331,0.118,0.594,0.288
4332,0.842,0.15,0.008
4333,0.21,0.502,0.288
4334,0.046,0.094,0.86
4335,0.108,0.564,0.328
4336,0.42,0.504,0.076
4337,0.674,0.28,0.046
4338,0.214,0.636,0.15
4339,0.738,0.232,0.03
4340,0.212,0.092,0.696
4341,0.608,0.28,0.112
4342,0.544,0.344,0.112
4343,0.062,0.742,0.196
4344,0.172,0.348,0.48
4345,0.132,0.49,0.378
4346,0.068,0.732,0.2
4347,0.366,0.374,0.26
4348,0.326,0.462,0.212
4349,0.674,0.224,0.102
4350,0.124,0.462,0.414
4351,0.116,0.348,0.536
4352,0.554,0.248,0.198
4353,0.972,0.024,0.004
4354,0.048,0.87,0.082
4355,0.17,0.582,0.248
4356,0.742,0.208,0.05
4357,0.246,0.634,0.12
4358,0.226,0.588,0.186
4359,0.196,0.494,0.31
4360,0.582,0.282,0.136
4361,0.902,0.088,0.01
4362,0.166,0.526,0.308
4363,0.534,0.332,0.134
4364,0.066,0.498,0.436
4365,0.498,0.318,0.184
4366,0.794,0.186,0.02
4367,0.584,0.35,0.066
4368,0,0.526,0.474
4369,0.348,0.496,0.156
4370,0.698,0.198,0.104
4371,0.172,0.126,0.702
4372,0.07,0.136,0.794
4373,0.466,0.408,0.126
4374,0.174,0.384,0.442
4375,0.594,0.344,0.062
4376,0.378,0.406,0.216
4377,0.416,0.476,0.108
4378,0.696,0.236,0.068
4379,0.526,0.286,0.188
4380,0.568,0.164,0.268
4381,0.336,0.586,0.078
4382,0.102,0.35,0.548
4383,0.236,0.716,0.048
4384,0.574,0.258,0.168
4385,0.89,0.094,0.016
4386,0.89,0.05,0.06
4387,0.296,0.62,0.084
4388,0.1,0.198,0.702
4389,0.356,0.574,0.07
4390,0.716,0.102,0.182
4391,0.07,0.556,0.374
4392,0.656,0.212,0.132
4393,0.852,0.116,0.032
4394,0.066,0.51,0.424
4395,0.708,0.15,0.142
4396,0.962,0.038,0
4397,0.01,0.284,0.706
4398,0.948,0.048,0.004
4399,0.77,0.196,0.034
4400,0.218,0.36,0.422
4401,0.02,0.12,0.86
4402,0.444,0.368,0.188
4403,0.58,0.356,0.064
4404,0.59,0.27,0.14
4405,0.92,0.056,0.024
4406,0.3,0.48,0.22
4407,0.676,0.278,0.046
4408,0.274,0.472,0.254
4409,0.13,0.774,0.096
4410,0.136,0.392,0.472
4411,0.474,0.354,0.172
4412,0.564,0.422,0.014
4413,0.434,0.304,0.262
4414,0.742,0.232,0.026
4415,0.054,0.256,0.69
4416,0.266,0.494,0.24
4417,0.34,0.468,0.192
4418,0.894,0.036,0.07
4419,0.158,0.324,0.518
4420,0.278,0.538,0.184
4421,0.11,0.352,0.538
4422,0.46,0.468,0.072
4423,0.164,0.386,0.45
4424,0.132,0.77,0.098
4425,0.626,0.334,0.04
4426,0.096,0.404,0.5
4427,0.05,0.116,0.834
4428,0.432,0.428,0.14
4429,0.046,0.188,0.766
4430,0.034,0.114,0.852
4431,0.514,0.448,0.038
4432,0.346,0.46,0.194
4433,0.886,0.102,0.012
4434,0.046,0.416,0.538
4435,0.604,0.37,0.026
4436,0.16,0.312,0.528
4437,0.682,0.234,0.084
4438,0.186,0.344,0.47
4439,0.218,0.238,0.544
4440,0.68,0.268,0.052
4441,0.266,0.566,0.168
4442,0.142,0.52,0.338
4443,0.14,0.656,0.204
4444,0.212,0.14,0.648
4445,0.174,0.804,0.022
4446,0.398,0.518,0.084
4447,0.026,0.05,0.924
4448,0.328,0.442,0.23
4449,0.04,0.422,0.538
4450,0.51,0.258,0.232
4451,0.61,0.2,0.19
4452,0.038,0.282,0.68
4453,0.608,0.244,0.148
4454,0.002,0.718,0.28
4455,0.936,0.04,0.024
4456,0.214,0.34,0.446
4457,0.934,0.052,0.014
4458,0.302,0.552,0.146
4459,0.178,0.51,0.312
4460,0.91,0.08,0.01
4461,0.068,0.098,0.834
4462,0.13,0.334,0.536
4463,0.814,0.144,0.042
4464,0.756,0.212,0.032
4465,0.166,0.426,0.408
4466,0.098,0.24,0.662
4467,0.678,0.26,0.062
4468,0.784,0.15,0.066
4469,0.012,0.252,0.736
4470,0.994,0.006,0
4471,0.38,0.448,0.172
4472,0.076,0.058,0.866
4473,0.014,0.026,0.96
4474,0.306,0.628,0.066
4475,0.26,0.332,0.408
4476,0.65,0.244,0.106
4477,0.386,0.5,0.114
4478,0.156,0.442,0.402
4479,0.842,0.122,0.036
4480,0.612,0.29,0.098
4481,0.294,0.554,0.152
4482,0.384,0.41,0.206
4483,0.318,0.392,0.29
4484,0.324,0.522,0.154
4485,0.116,0.286,0.598
4486,0.794,0.122,0.084
4487,0.106,0.294,0.6
4488,0.414,0.482,0.104
4489,0.106,0.614,0.28
4490,0.04,0.588,0.372
4491,0.812,0.15,0.038
4492,0.352,0.472,0.176
4493,0.054,0.226,0.72
4494,0.2,0.308,0.492
4495,0.402,0.472,0.126
4496,0.722,0.19,0.088
4497,0.106,0.368,0.526
4498,0.774,0.194,0.032
4499,0.468,0.354,0.178
4500,0.31,0.16,0.53
4501,0.004,0.054,0.942
4502,0.222,0.14,0.638
4503,0.836,0.13,0.034
4504,0.5,0.406,0.094
4505,0.97,0.028,0.002
4506,0.544,0.272,0.184
4507,0.282,0.538,0.18
4508,0.88,0.094,0.026
4509,0.564,0.386,0.05
4510,0.052,0.54,0.408
4511,0.284,0.574,0.142
4512,0.694,0.278,0.028
4513,0.062,0.6,0.338
4514,0.118,0.356,0.526
4515,0.068,0.902,0.03
4516,0.28,0.512,0.208
4517,0.32,0.584,0.096
4518,0.688,0.218,0.094
4519,0.19,0.508,0.302
4520,0.48,0.4,0.12
4521,0.796,0.184,0.02
4522,0.06,0.246,0.694
4523,0.4,0.392,0.208
4524,0.372,0.49,0.138
4525,0.234,0.638,0.128
4526,0.768,0.22,0.012
4527,0.38,0.392,0.228
4528,0.588,0.224,0.188
4529,0.362,0.552,0.086
4530,0.244,0.56,0.196
4531,0.052,0.362,0.586
4532,0.012,0.562,0.426
4533,0.48,0.29,0.23
4534,0.358,0.396,0.246
4535,0.27,0.416,0.314
4536,0.534,0.292,0.174
4537,0.592,0.316,0.092
4538,0.012,0.022,0.966
4539,0.27,0.586,0.144
4540,0.492,0.316,0.192
4541,0.374,0.502,0.124
4542,0.108,0.738,0.154
4543,0.22,0.198,0.582
4544,0.68,0.208,0.112
4545,0.834,0.104,0.062
4546,0.816,0.134,0.05
4547,0.046,0.142,0.812
4548,0.768,0.168,0.064
4549,0.564,0.36,0.076
4550,0.178,0.73,0.092
4551,0.58,0.176,0.244
4552,0.384,0.342,0.274
4553,0.09,0.496,0.414
4554,0.16,0.414,0.426
4555,0.168,0.56,0.272
4556,0.786,0.182,0.032
4557,0.486,0.144,0.37
4558,0.208,0.372,0.42
4559,0.46,0.388,0.152
4560,0.372,0.46,0.168
4561,0.112,0.352,0.536
4562,0.07,0.304,0.626
4563,0.526,0.414,0.06
4564,0.124,0.452,0.424
4565,0.164,0.68,0.156
4566,0.12,0.75,0.13
4567,0.108,0.2,0.692
4568,0.046,0.66,0.294
4569,0.778,0.158,0.064
4570,0.286,0.698,0.016
4571,0.934,0.034,0.032
4572,0.682,0.288,0.03
4573,0.626,0.302,0.072
4574,0.548,0.302,0.15
4575,0.916,0.028,0.056
4576,0.656,0.292,0.052
4577,0.306,0.394,0.3
4578,0.702,0.248,0.05
4579,0.242,0.182,0.576
4580,0.912,0.086,0.002
4581,0.744,0.114,0.142
4582,0.024,0.264,0.712
4583,0.878,0.104,0.018
4584,0.36,0.388,0.252
4585,0.718,0.24,0.042
4586,0.99,0.01,0
4587,0.18,0.526,0.294
4588,0.234,0.304,0.462
4589,0.562,0.396,0.042
4590,0.94,0.038,0.022
4591,0.232,0.526,0.242
4592,0.452,0.446,0.102
4593,0.222,0.526,0.252
4594,0.476,0.352,0.172
4595,0.028,0.14,0.832
4596,0.56,0.19,0.25
4597,0.016,0.672,0.312
4598,0.414,0.56,0.026
4599,0.164,0.256,0.58
4600,0.408,0.342,0.25
4601,0.514,0.328,0.158
4602,0.116,0.27,0.614
4603,0.072,0.13,0.798
4604,0.358,0.38,0.262
4605,0.288,0.468,0.244
4606,0.058,0.158,0.784
4607,0.542,0.36,0.098
4608,0.386,0.492,0.122
4609,0.432,0.504,0.064
4610,0.2,0.71,0.09
4611,0.912,0.068,0.02
4612,0.11,0.628,0.262
4613,0.126,0.36,0.514
4614,0.378,0.54,0.082
4615,0.138,0.478,0.384
4616,0.322,0.324,0.354
4617,0.666,0.292,0.042
4618,0.87,0.054,0.076
4619,0.176,0.512,0.312
4620,0.082,0.278,0.64
4621,0.42,0.376,0.204
4622,0.328,0.396,0.276
4623,0.074,0.382,0.544
4624,0.108,0.122,0.77
4625,0.012,0.226,0.762
4626,0.33,0.634,0.036
4627,0.03,0.026,0.944
4628,0.398,0.218,0.384
4629,0.126,0.266,0.608
4630,0.228,0.684,0.088
4631,0.01,0.076,0.914
4632,0.24,0.486,0.274
4633,0.048,0.488,0.464
4634,0.62,0.24,0.14
4635,0.968,0.026,0.006
4636,0.748,0.166,0.086
4637,0.262,0.43,0.308
4638,0.984,0.014,0.002
4639,0.876,0.106,0.018
4640,0.066,0.454,0.48
4641,0.338,0.42,0.242
4642,0.572,0.374,0.054
4643,0.328,0.286,0.386
4644,0.902,0.078,0.02
4645,0.78,0.148,0.072
4646,0.648,0.186,0.166
4647,0.936,0.06,0.004
4648,0.17,0.262,0.568
4649,0.288,0.366,0.346
4650,0.382,0.48,0.138
4651,0.332,0.47,0.198
4652,0.878,0.102,0.02
4653,0.238,0.602,0.16
4654,0.502,0.39,0.108
4655,0.22,0.486,0.294
4656,0.916,0.062,0.022
4657,0.508,0.384,0.108
4658,0.54,0.334,0.126
4659,0.244,0.418,0.338
4660,0.87,0.12,0.01
4661,0.006,0.058,0.936
4662,0.064,0.76,0.176
4663,0.88,0.106,0.014
4664,0.004,0.004,0.992
4665,0.106,0.526,0.368
4666,0.564,0.32,0.116
4667,0.23,0.72,0.05
4668,0.812,0.15,0.038
4669,0.128,0.266,0.606
4670,0.382,0.488,0.13
4671,0.018,0.144,0.838
4672,0.038,0.314,0.648
4673,0.394,0.408,0.198
4674,0.156,0.336,0.508
4675,0.05,0.306,0.644
4676,0.116,0.24,0.644
4677,0.244,0.158,0.598
4678,0.048,0.2,0.752
4679,0.86,0.102,0.038
4680,0.288,0.334,0.378
4681,0.374,0.406,0.22
4682,0.874,0.1,0.026
4683,0.038,0.834,0.128
4684,0.16,0.45,0.39
4685,0.796,0.132,0.072
4686,0.426,0.318,0.256
4687,0.252,0.548,0.2
4688,0.74,0.16,0.1
4689,0.446,0.47,0.084
4690,0.116,0.716,0.168
4691,0.176,0.604,0.22
4692,0.818,0.122,0.06
4693,0.09,0.776,0.134
4694,0.474,0.462,0.064
4695,0.392,0.446,0.162
4696,0.268,0.584,0.148
4697,0.002,0.01,0.988
4698,0.032,0.15,0.818
4699,0.308,0.49,0.202
4700,0.832,0.102,0.066
4701,0.47,0.434,0.096
4702,0.906,0.07,0.024
4703,0.482,0.028,0.49
4704,0.242,0.482,0.276
4705,0.598,0.296,0.106
4706,0.642,0.306,0.052
4707,0.292,0.492,0.216
4708,0.554,0.346,0.1
4709,0.242,0.672,0.086
4710,0.274,0.428,0.298
4711,0.224,0.68,0.096
4712,0.096,0.14,0.764
4713,0.384,0.474,0.142
4714,0.338,0.432,0.23
4715,0.362,0.526,0.112
4716,0.222,0.16,0.618
4717,0.358,0.36,0.282
4718,0.07,0.584,0.346
4719,0.012,0.09,0.898
4720,0.99,0.01,0
4721,0.398,0.52,0.082
4722,0.338,0.44,0.222
4723,0.72,0.228,0.052
4724,0.028,0.05,0.922
4725,0.42,0.326,0.254
4726,0.054,0.544,0.402
4727,0.136,0.374,0.49
4728,0.988,0.01,0.002
4729,0.776,0.166,0.058
4730,0.02,0.144,0.836
4731,0.222,0.536,0.242
4732,0.238,0.448,0.314
4733,0.444,0.47,0.086
4734,0.7,0.158,0.142
